matchID	player1	player2	win1	win2	total_matches_performed
1	amp_chr_1p	amp_chr_1q_MCL1	0	36	11
2	amp_chr_1p	amp_chr_2p	12	18	9
3	amp_chr_1p	amp_chr_2q	18	9	9
4	amp_chr_1p	amp_chr_3p	0	0	0
5	amp_chr_1p	amp_chr_3q_TERC	0	5	1
6	amp_chr_1p	amp_chr_4p	6	15	9
7	amp_chr_1p	amp_chr_4q	6	12	8
8	amp_chr_1p	amp_chr_5p	0	0	0
9	amp_chr_1p	amp_chr_5q	0	0	0
10	amp_chr_1p	amp_chr_6p	12	24	13
11	amp_chr_1p	amp_chr_6q	13	8	8
12	amp_chr_1p	amp_chr_7p	0	0	0
13	amp_chr_1p	amp_chr_7q	0	0	0
14	amp_chr_1p	amp_chr_8p	16	0	4
15	amp_chr_1p	amp_chr_8q_MYC_amp	4	4	2
16	amp_chr_1p	amp_chr_9p	0	0	0
17	amp_chr_1p	amp_chr_9q	0	0	0
18	amp_chr_1p	amp_chr_10p	11	24	9
19	amp_chr_1p	amp_chr_10q	11	25	10
20	amp_chr_1p	amp_chr_11p	0	0	0
21	amp_chr_1p	amp_chr_11q	0	0	0
22	amp_chr_1p	amp_chr_12p	14	4	6
23	amp_chr_1p	amp_chr_12q	13	0	4
24	amp_chr_1p	amp_chr_13q	4	0	2
25	amp_chr_1p	amp_chr_14q	3	0	2
26	amp_chr_1p	amp_chr_15q	0	0	0
27	amp_chr_1p	amp_chr_16p_BCMA	4	12	10
28	amp_chr_1p	amp_chr_16q	11	10	11
29	amp_chr_1p	amp_chr_17p	1	7	5
30	amp_chr_1p	amp_chr_17q	1	8	6
31	amp_chr_1p	amp_chr_18p	6	19	10
32	amp_chr_1p	amp_chr_18q	6	19	10
33	amp_chr_1p	amp_chr_19p	0	0	0
34	amp_chr_1p	amp_chr_19q	0	0	0
35	amp_chr_1p	amp_chr_20p	5	6	3
36	amp_chr_1p	amp_chr_20q	5	6	3
37	amp_chr_1p	amp_chr_21q	0	0	0
38	amp_chr_1p	amp_chr_22q	1	3	3
39	amp_chr_1p	del_chr_1q	0	0	0
40	amp_chr_1p	del_chr_2p	4	0	1
41	amp_chr_1p	del_chr_2q_SP140	4	0	1
42	amp_chr_1p	del_chr_3p	1	0	1
43	amp_chr_1p	del_chr_3q_BCL6	1	0	1
44	amp_chr_1p	del_chr_4p_NSD2	5	0	1
45	amp_chr_1p	del_chr_4q	0	0	0
46	amp_chr_1p	del_chr_5p	4	0	1
47	amp_chr_1p	del_chr_5q	4	0	1
48	amp_chr_1p	del_chr_6p	0	0	0
49	amp_chr_1p	del_chr_6q	6	6	4
50	amp_chr_1p	del_chr_7p	4	2	2
51	amp_chr_1p	del_chr_7q	4	2	2
52	amp_chr_1p	del_chr_8p	9	14	6
53	amp_chr_1p	del_chr_8q_MYC_del	1	5	2
54	amp_chr_1p	del_chr_9p	1	0	1
55	amp_chr_1p	del_chr_9q	0	0	0
56	amp_chr_1p	del_chr_10p	13	5	5
57	amp_chr_1p	del_chr_10q	13	5	5
58	amp_chr_1p	del_chr_11p	3	1	2
59	amp_chr_1p	del_chr_11q_BIRC2	0	1	1
60	amp_chr_1p	del_chr_12p	1	3	2
61	amp_chr_1p	del_chr_12q	1	4	2
62	amp_chr_1p	del_chr_13q	4	50	18
63	amp_chr_1p	del_chr_14q_MAX	0	5	1
64	amp_chr_1p	del_chr_15q	0	0	0
65	amp_chr_1p	del_chr_16p	0	0	0
66	amp_chr_1p	del_chr_16q_CYLD	0	12	3
67	amp_chr_1p	del_chr_17p	2	0	1
68	amp_chr_1p	del_chr_17q	2	0	1
69	amp_chr_1p	del_chr_18p	1	0	1
70	amp_chr_1p	del_chr_18q	1	0	1
71	amp_chr_1p	del_chr_19p	1	0	1
72	amp_chr_1p	del_chr_19q	1	0	1
73	amp_chr_1p	del_chr_20p	0	0	0
74	amp_chr_1p	del_chr_20q	0	0	0
75	amp_chr_1p	del_chr_21q	1	1	2
76	amp_chr_1p	del_chr_22q_XBP1	1	8	3
77	amp_chr_1p	HyperDiploidy	2	69	21
78	amp_chr_1q_MCL1	amp_chr_2p	16	0	6
79	amp_chr_1q_MCL1	amp_chr_2q	25	0	8
80	amp_chr_1q_MCL1	amp_chr_3p	5	0	2
81	amp_chr_1q_MCL1	amp_chr_3q_TERC	4	0	4
82	amp_chr_1q_MCL1	amp_chr_4p	22	11	15
83	amp_chr_1q_MCL1	amp_chr_4q	28	11	16
84	amp_chr_1q_MCL1	amp_chr_5p	11	0	3
85	amp_chr_1q_MCL1	amp_chr_5q	5	0	1
86	amp_chr_1q_MCL1	amp_chr_6p	59	4	25
87	amp_chr_1q_MCL1	amp_chr_6q	52	0	17
88	amp_chr_1q_MCL1	amp_chr_7p	0	0	0
89	amp_chr_1q_MCL1	amp_chr_7q	6	0	2
90	amp_chr_1q_MCL1	amp_chr_8p	35	0	8
91	amp_chr_1q_MCL1	amp_chr_8q_MYC_amp	19	0	4
92	amp_chr_1q_MCL1	amp_chr_9p	2	0	2
93	amp_chr_1q_MCL1	amp_chr_9q	15	2	6
94	amp_chr_1q_MCL1	amp_chr_10p	40	24	15
95	amp_chr_1q_MCL1	amp_chr_10q	18	24	11
96	amp_chr_1q_MCL1	amp_chr_11p	4	0	1
97	amp_chr_1q_MCL1	amp_chr_11q	0	1	1
98	amp_chr_1q_MCL1	amp_chr_12p	49	0	17
99	amp_chr_1q_MCL1	amp_chr_12q	29	0	11
100	amp_chr_1q_MCL1	amp_chr_13q	19	0	5
101	amp_chr_1q_MCL1	amp_chr_14q	8	6	5
102	amp_chr_1q_MCL1	amp_chr_15q	5	1	2
103	amp_chr_1q_MCL1	amp_chr_16p_BCMA	26	6	16
104	amp_chr_1q_MCL1	amp_chr_16q	44	3	18
105	amp_chr_1q_MCL1	amp_chr_17p	12	11	10
106	amp_chr_1q_MCL1	amp_chr_17q	15	9	10
107	amp_chr_1q_MCL1	amp_chr_18p	41	17	19
108	amp_chr_1q_MCL1	amp_chr_18q	45	17	23
109	amp_chr_1q_MCL1	amp_chr_19p	15	3	6
110	amp_chr_1q_MCL1	amp_chr_19q	8	0	2
111	amp_chr_1q_MCL1	amp_chr_20p	21	6	7
112	amp_chr_1q_MCL1	amp_chr_20q	41	6	12
113	amp_chr_1q_MCL1	amp_chr_21q	0	0	0
