matchID	player1	player2	win1	win2	total_matches_performed
1	amp_chr_1p	amp_chr_1q_MCL1	0	65	16
2	amp_chr_1p	amp_chr_2p	10	26	11
3	amp_chr_1p	amp_chr_2q	10	22	10
4	amp_chr_1p	amp_chr_3p	0	0	0
5	amp_chr_1p	amp_chr_3q_TERC	0	0	0
6	amp_chr_1p	amp_chr_4p	4	37	13
7	amp_chr_1p	amp_chr_4q	4	41	16
8	amp_chr_1p	amp_chr_5p	0	0	0
9	amp_chr_1p	amp_chr_5q	0	0	0
10	amp_chr_1p	amp_chr_6p	14	50	23
11	amp_chr_1p	amp_chr_6q	7	16	7
12	amp_chr_1p	amp_chr_7p	0	0	0
13	amp_chr_1p	amp_chr_7q	0	0	0
14	amp_chr_1p	amp_chr_8p	8	0	2
15	amp_chr_1p	amp_chr_8q_MYC_amp	4	4	2
16	amp_chr_1p	amp_chr_9p	0	0	0
17	amp_chr_1p	amp_chr_9q	0	0	0
18	amp_chr_1p	amp_chr_10p	14	16	8
19	amp_chr_1p	amp_chr_10q	14	17	9
20	amp_chr_1p	amp_chr_11p	0	0	0
21	amp_chr_1p	amp_chr_11q	0	0	0
22	amp_chr_1p	amp_chr_12p	8	4	5
23	amp_chr_1p	amp_chr_12q	8	0	3
24	amp_chr_1p	amp_chr_13q	3	0	1
25	amp_chr_1p	amp_chr_14q	5	15	6
26	amp_chr_1p	amp_chr_15q	0	0	0
27	amp_chr_1p	amp_chr_16p_BCMA	1	20	11
28	amp_chr_1p	amp_chr_16q	12	18	13
29	amp_chr_1p	amp_chr_17p	0	18	8
30	amp_chr_1p	amp_chr_17q	0	21	8
31	amp_chr_1p	amp_chr_18p	6	25	9
32	amp_chr_1p	amp_chr_18q	6	25	9
33	amp_chr_1p	amp_chr_19p	0	0	0
34	amp_chr_1p	amp_chr_19q	0	0	0
35	amp_chr_1p	amp_chr_20p	10	15	6
36	amp_chr_1p	amp_chr_20q	10	15	6
37	amp_chr_1p	amp_chr_21q	0	2	2
38	amp_chr_1p	amp_chr_22q	0	10	7
39	amp_chr_1p	del_chr_1q	0	0	0
40	amp_chr_1p	del_chr_2p	6	0	2
41	amp_chr_1p	del_chr_2q_SP140	6	0	2
42	amp_chr_1p	del_chr_3p	1	0	1
43	amp_chr_1p	del_chr_3q_BCL6	1	0	1
44	amp_chr_1p	del_chr_4p_NSD2	19	14	9
45	amp_chr_1p	del_chr_4q	9	0	3
46	amp_chr_1p	del_chr_5p	6	2	4
47	amp_chr_1p	del_chr_5q	6	0	2
48	amp_chr_1p	del_chr_6p	1	0	1
49	amp_chr_1p	del_chr_6q	17	15	12
50	amp_chr_1p	del_chr_7p	7	9	7
51	amp_chr_1p	del_chr_7q	7	2	3
52	amp_chr_1p	del_chr_8p	13	19	10
53	amp_chr_1p	del_chr_8q_MYC_del	13	5	6
54	amp_chr_1p	del_chr_9p	1	2	3
55	amp_chr_1p	del_chr_9q	0	0	0
56	amp_chr_1p	del_chr_10p	7	5	5
57	amp_chr_1p	del_chr_10q	7	5	5
58	amp_chr_1p	del_chr_11p	3	1	2
59	amp_chr_1p	del_chr_11q_BIRC2	0	3	2
