matchID	player1	player2	win1	win2	total_matches_performed
1	amp_chr_1p	amp_chr_1q_MCL1	7	91	31
2	amp_chr_1p	amp_chr_2p	9	42	21
3	amp_chr_1p	amp_chr_2q	13	40	20
4	amp_chr_1p	amp_chr_3p	0	0	0
5	amp_chr_1p	amp_chr_3q_TERC	0	10	2
6	amp_chr_1p	amp_chr_4p	9	27	14
7	amp_chr_1p	amp_chr_4q	15	36	19
8	amp_chr_1p	amp_chr_5p	0	0	0
9	amp_chr_1p	amp_chr_5q	0	0	0
10	amp_chr_1p	amp_chr_6p	7	72	26
11	amp_chr_1p	amp_chr_6q	14	22	12
12	amp_chr_1p	amp_chr_7p	0	0	0
13	amp_chr_1p	amp_chr_7q	0	0	0
14	amp_chr_1p	amp_chr_8p	7	8	7
15	amp_chr_1p	amp_chr_8q_MYC_amp	3	24	11
16	amp_chr_1p	amp_chr_9p	0	1	1
17	amp_chr_1p	amp_chr_9q	0	0	0
18	amp_chr_1p	amp_chr_10p	14	18	9
19	amp_chr_1p	amp_chr_10q	14	26	14
20	amp_chr_1p	amp_chr_11p	0	2	1
21	amp_chr_1p	amp_chr_11q	0	0	0
22	amp_chr_1p	amp_chr_12p	4	9	6
23	amp_chr_1p	amp_chr_12q	5	9	6
24	amp_chr_1p	amp_chr_13q	15	0	6
25	amp_chr_1p	amp_chr_14q	34	9	17
26	amp_chr_1p	amp_chr_15q	0	4	1
27	amp_chr_1p	amp_chr_16p_BCMA	0	9	5
28	amp_chr_1p	amp_chr_16q	25	3	10
29	amp_chr_1p	amp_chr_17p	0	23	12
30	amp_chr_1p	amp_chr_17q	6	39	19
31	amp_chr_1p	amp_chr_18p	4	39	13
32	amp_chr_1p	amp_chr_18q	4	50	16
33	amp_chr_1p	amp_chr_19p	0	3	1
34	amp_chr_1p	amp_chr_19q	0	3	1
35	amp_chr_1p	amp_chr_20p	0	24	7
36	amp_chr_1p	amp_chr_20q	0	26	9
37	amp_chr_1p	amp_chr_21q	0	5	1
38	amp_chr_1p	amp_chr_22q	22	3	13
39	amp_chr_1p	del_chr_1q	0	0	0
40	amp_chr_1p	del_chr_2p	0	0	0
41	amp_chr_1p	del_chr_2q_SP140	4	0	1
42	amp_chr_1p	del_chr_3p	0	0	0
43	amp_chr_1p	del_chr_3q_BCL6	0	5	1
44	amp_chr_1p	del_chr_4p_NSD2	24	22	10
45	amp_chr_1p	del_chr_4q	4	8	4
46	amp_chr_1p	del_chr_5p	0	0	0
47	amp_chr_1p	del_chr_5q	0	0	0
48	amp_chr_1p	del_chr_6p	2	0	2
49	amp_chr_1p	del_chr_6q	22	32	18
50	amp_chr_1p	del_chr_7p	5	3	5
51	amp_chr_1p	del_chr_7q	5	0	2
52	amp_chr_1p	del_chr_8p	11	53	25
53	amp_chr_1p	del_chr_8q_MYC_del	19	8	7
54	amp_chr_1p	del_chr_9p	0	0	0
55	amp_chr_1p	del_chr_9q	0	0	0
56	amp_chr_1p	del_chr_10p	15	0	6
57	amp_chr_1p	del_chr_10q	3	0	3
58	amp_chr_1p	del_chr_11p	6	0	2
59	amp_chr_1p	del_chr_11q_BIRC2	3	2	2
60	amp_chr_1p	del_chr_12p	14	6	7
61	amp_chr_1p	del_chr_12q	14	4	6
62	amp_chr_1p	del_chr_13q	18	99	39
63	amp_chr_1p	del_chr_14q_MAX	0	24	7
64	amp_chr_1p	del_chr_15q	0	0	0
65	amp_chr_1p	del_chr_16p	15	11	8
66	amp_chr_1p	del_chr_16q_CYLD	2	49	15
67	amp_chr_1p	del_chr_17p	25	6	11
68	amp_chr_1p	del_chr_17q	23	1	10
69	amp_chr_1p	del_chr_18p	4	5	4
70	amp_chr_1p	del_chr_18q	4	0	1
71	amp_chr_1p	del_chr_19p	0	0	0
72	amp_chr_1p	del_chr_19q	0	0	0
73	amp_chr_1p	del_chr_20p	12	16	8
74	amp_chr_1p	del_chr_20q	0	24	6
75	amp_chr_1p	del_chr_21q	4	2	3
76	amp_chr_1p	del_chr_22q_XBP1	2	16	6
77	amp_chr_1p	HyperDiploidy	4	125	40
78	amp_chr_1q_MCL1	amp_chr_2p	75	29	39
79	amp_chr_1q_MCL1	amp_chr_2q	47	27	27
80	amp_chr_1q_MCL1	amp_chr_3p	0	12	3
81	amp_chr_1q_MCL1	amp_chr_3q_TERC	1	6	4
82	amp_chr_1q_MCL1	amp_chr_4p	30	39	26
83	amp_chr_1q_MCL1	amp_chr_4q	62	39	35
84	amp_chr_1q_MCL1	amp_chr_5p	36	0	9
85	amp_chr_1q_MCL1	amp_chr_5q	17	0	4
86	amp_chr_1q_MCL1	amp_chr_6p	104	93	72
87	amp_chr_1q_MCL1	amp_chr_6q	131	63	67
88	amp_chr_1q_MCL1	amp_chr_7p	6	0	3
89	amp_chr_1q_MCL1	amp_chr_7q	6	0	2
90	amp_chr_1q_MCL1	amp_chr_8p	91	3	29
91	amp_chr_1q_MCL1	amp_chr_8q_MYC_amp	122	50	60
92	amp_chr_1q_MCL1	amp_chr_9p	40	0	14
93	amp_chr_1q_MCL1	amp_chr_9q	33	10	17
94	amp_chr_1q_MCL1	amp_chr_10p	57	38	24
95	amp_chr_1q_MCL1	amp_chr_10q	50	43	31
96	amp_chr_1q_MCL1	amp_chr_11p	11	0	4
97	amp_chr_1q_MCL1	amp_chr_11q	24	12	14
98	amp_chr_1q_MCL1	amp_chr_12p	63	1	20
99	amp_chr_1q_MCL1	amp_chr_12q	83	1	25
100	amp_chr_1q_MCL1	amp_chr_13q	94	0	21
101	amp_chr_1q_MCL1	amp_chr_14q	225	18	62
102	amp_chr_1q_MCL1	amp_chr_15q	39	3	17
103	amp_chr_1q_MCL1	amp_chr_16p_BCMA	34	2	20
104	amp_chr_1q_MCL1	amp_chr_16q	135	3	40
105	amp_chr_1q_MCL1	amp_chr_17p	55	70	48
106	amp_chr_1q_MCL1	amp_chr_17q	73	79	57
107	amp_chr_1q_MCL1	amp_chr_18p	113	75	61
108	amp_chr_1q_MCL1	amp_chr_18q	102	77	62
109	amp_chr_1q_MCL1	amp_chr_19p	35	7	12
110	amp_chr_1q_MCL1	amp_chr_19q	18	0	4
111	amp_chr_1q_MCL1	amp_chr_20p	112	14	37
112	amp_chr_1q_MCL1	amp_chr_20q	114	23	40
113	amp_chr_1q_MCL1	amp_chr_21q	25	0	7
114	amp_chr_1q_MCL1	amp_chr_22q	204	3	59
115	amp_chr_1q_MCL1	del_chr_1p_CDKN2C	67	13	31
116	amp_chr_1q_MCL1	del_chr_1p_EVI5	68	23	40
117	amp_chr_1q_MCL1	del_chr_1p_TENT5C	78	24	46
118	amp_chr_1q_MCL1	del_chr_2p	25	17	11
119	amp_chr_1q_MCL1	del_chr_2q_SP140	50	0	16
