matchID	player1	player2	win1	win2	total_matches_performed
1	amp_chr_1p	amp_chr_1q_MCL1	4	120	35
2	amp_chr_1p	amp_chr_2p	12	60	23
3	amp_chr_1p	amp_chr_2q	22	42	19
4	amp_chr_1p	amp_chr_3p	0	0	0
5	amp_chr_1p	amp_chr_3q_TERC	0	17	4
6	amp_chr_1p	amp_chr_4p	11	62	19
7	amp_chr_1p	amp_chr_4q	18	65	26
8	amp_chr_1p	amp_chr_5p	0	0	0
9	amp_chr_1p	amp_chr_5q	0	5	1
10	amp_chr_1p	amp_chr_6p	6	103	32
11	amp_chr_1p	amp_chr_6q	10	57	18
12	amp_chr_1p	amp_chr_7p	0	0	0
13	amp_chr_1p	amp_chr_7q	0	0	0
14	amp_chr_1p	amp_chr_8p	7	4	3
15	amp_chr_1p	amp_chr_8q_MYC_amp	7	14	6
16	amp_chr_1p	amp_chr_9p	0	1	1
17	amp_chr_1p	amp_chr_9q	0	2	1
18	amp_chr_1p	amp_chr_10p	21	12	10
19	amp_chr_1p	amp_chr_10q	21	14	12
20	amp_chr_1p	amp_chr_11p	0	2	1
21	amp_chr_1p	amp_chr_11q	0	0	0
22	amp_chr_1p	amp_chr_12p	4	9	6
23	amp_chr_1p	amp_chr_12q	5	5	4
24	amp_chr_1p	amp_chr_13q	17	0	8
25	amp_chr_1p	amp_chr_14q	40	14	17
26	amp_chr_1p	amp_chr_15q	0	0	0
27	amp_chr_1p	amp_chr_16p_BCMA	1	19	7
28	amp_chr_1p	amp_chr_16q	19	10	10
29	amp_chr_1p	amp_chr_17p	1	43	13
30	amp_chr_1p	amp_chr_17q	4	43	15
31	amp_chr_1p	amp_chr_18p	8	69	23
32	amp_chr_1p	amp_chr_18q	8	77	26
33	amp_chr_1p	amp_chr_19p	0	7	2
34	amp_chr_1p	amp_chr_19q	0	3	1
35	amp_chr_1p	amp_chr_20p	0	8	2
36	amp_chr_1p	amp_chr_20q	0	11	5
37	amp_chr_1p	amp_chr_21q	0	1	1
38	amp_chr_1p	amp_chr_22q	18	3	8
39	amp_chr_1p	del_chr_1q	0	0	0
40	amp_chr_1p	del_chr_2p	4	0	1
41	amp_chr_1p	del_chr_2q_SP140	8	0	2
42	amp_chr_1p	del_chr_3p	1	0	1
43	amp_chr_1p	del_chr_3q_BCL6	1	5	2
44	amp_chr_1p	del_chr_4p_NSD2	14	18	8
45	amp_chr_1p	del_chr_4q	4	5	3
46	amp_chr_1p	del_chr_5p	4	2	3
47	amp_chr_1p	del_chr_5q	4	0	1
48	amp_chr_1p	del_chr_6p	0	0	0
49	amp_chr_1p	del_chr_6q	24	26	17
50	amp_chr_1p	del_chr_7p	12	8	9
51	amp_chr_1p	del_chr_7q	12	2	5
52	amp_chr_1p	del_chr_8p	18	55	21
