matchID	player1	player2	win1	win2	total_matches_performed
1	amp_chr_1p	amp_chr_1q_MCL1	12	124	40
2	amp_chr_1p	amp_chr_2p	3	50	19
3	amp_chr_1p	amp_chr_2q	9	37	17
4	amp_chr_1p	amp_chr_3p	0	0	0
5	amp_chr_1p	amp_chr_3q_TERC	0	17	4
6	amp_chr_1p	amp_chr_4p	9	55	22
7	amp_chr_1p	amp_chr_4q	8	50	20
8	amp_chr_1p	amp_chr_5p	0	0	0
9	amp_chr_1p	amp_chr_5q	0	10	2
10	amp_chr_1p	amp_chr_6p	15	98	36
11	amp_chr_1p	amp_chr_6q	4	51	18
12	amp_chr_1p	amp_chr_7p	0	0	0
13	amp_chr_1p	amp_chr_7q	0	0	0
14	amp_chr_1p	amp_chr_8p	22	12	12
15	amp_chr_1p	amp_chr_8q_MYC_amp	8	42	17
16	amp_chr_1p	amp_chr_9p	0	0	0
17	amp_chr_1p	amp_chr_9q	0	2	1
18	amp_chr_1p	amp_chr_10p	12	20	9
19	amp_chr_1p	amp_chr_10q	12	25	12
20	amp_chr_1p	amp_chr_11p	0	2	1
21	amp_chr_1p	amp_chr_11q	0	0	0
22	amp_chr_1p	amp_chr_12p	20	13	11
23	amp_chr_1p	amp_chr_12q	19	9	9
24	amp_chr_1p	amp_chr_13q	36	0	13
25	amp_chr_1p	amp_chr_14q	38	14	19
26	amp_chr_1p	amp_chr_15q	0	20	5
27	amp_chr_1p	amp_chr_16p_BCMA	8	37	21
28	amp_chr_1p	amp_chr_16q	26	23	24
29	amp_chr_1p	amp_chr_17p	3	38	19
30	amp_chr_1p	amp_chr_17q	3	57	25
31	amp_chr_1p	amp_chr_18p	6	62	22
32	amp_chr_1p	amp_chr_18q	6	81	29
33	amp_chr_1p	amp_chr_19p	0	11	3
34	amp_chr_1p	amp_chr_19q	0	3	1
35	amp_chr_1p	amp_chr_20p	10	31	11
36	amp_chr_1p	amp_chr_20q	10	33	12
37	amp_chr_1p	amp_chr_21q	0	27	7
38	amp_chr_1p	amp_chr_22q	13	16	17
39	amp_chr_1p	del_chr_1q	0	0	0
40	amp_chr_1p	del_chr_2p	14	0	5
41	amp_chr_1p	del_chr_2q_SP140	14	0	5
42	amp_chr_1p	del_chr_3p	1	0	1
43	amp_chr_1p	del_chr_3q_BCL6	1	10	3
44	amp_chr_1p	del_chr_4p_NSD2	12	17	9
45	amp_chr_1p	del_chr_4q	7	11	8
46	amp_chr_1p	del_chr_5p	14	1	6
47	amp_chr_1p	del_chr_5q	14	0	5
48	amp_chr_1p	del_chr_6p	1	0	1
49	amp_chr_1p	del_chr_6q	20	42	19
50	amp_chr_1p	del_chr_7p	10	3	5
51	amp_chr_1p	del_chr_7q	10	2	4
52	amp_chr_1p	del_chr_8p	16	84	34
53	amp_chr_1p	del_chr_8q_MYC_del	10	40	12
54	amp_chr_1p	del_chr_9p	1	2	3
55	amp_chr_1p	del_chr_9q	0	0	0
56	amp_chr_1p	del_chr_10p	19	15	10
57	amp_chr_1p	del_chr_10q	15	15	9
58	amp_chr_1p	del_chr_11p	3	1	2
59	amp_chr_1p	del_chr_11q_BIRC2	3	1	2
60	amp_chr_1p	del_chr_12p	8	14	11
61	amp_chr_1p	del_chr_12q	8	4	6
62	amp_chr_1p	del_chr_13q	27	141	56
63	amp_chr_1p	del_chr_14q_MAX	0	42	11
64	amp_chr_1p	del_chr_15q	0	0	0
65	amp_chr_1p	del_chr_16p	0	10	6
66	amp_chr_1p	del_chr_16q_CYLD	1	63	18
67	amp_chr_1p	del_chr_17p	33	31	20
68	amp_chr_1p	del_chr_17q	31	11	19
69	amp_chr_1p	del_chr_18p	13	4	9
70	amp_chr_1p	del_chr_18q	13	0	7
71	amp_chr_1p	del_chr_19p	1	0	1
72	amp_chr_1p	del_chr_19q	1	0	1
73	amp_chr_1p	del_chr_20p	5	16	6
74	amp_chr_1p	del_chr_20q	0	28	7
75	amp_chr_1p	del_chr_21q	1	2	3
76	amp_chr_1p	del_chr_22q_XBP1	10	57	20
77	amp_chr_1p	HyperDiploidy	2	187	55
78	amp_chr_1q_MCL1	amp_chr_2p	100	30	42
79	amp_chr_1q_MCL1	amp_chr_2q	63	27	27
80	amp_chr_1q_MCL1	amp_chr_3p	13	8	9
81	amp_chr_1q_MCL1	amp_chr_3q_TERC	9	8	13
82	amp_chr_1q_MCL1	amp_chr_4p	55	23	32
83	amp_chr_1q_MCL1	amp_chr_4q	52	22	30
84	amp_chr_1q_MCL1	amp_chr_5p	21	0	6
85	amp_chr_1q_MCL1	amp_chr_5q	17	10	6
86	amp_chr_1q_MCL1	amp_chr_6p	158	99	97
87	amp_chr_1q_MCL1	amp_chr_6q	137	72	75
88	amp_chr_1q_MCL1	amp_chr_7p	1	0	1
89	amp_chr_1q_MCL1	amp_chr_7q	15	1	6
90	amp_chr_1q_MCL1	amp_chr_8p	91	9	30
91	amp_chr_1q_MCL1	amp_chr_8q_MYC_amp	131	55	63
92	amp_chr_1q_MCL1	amp_chr_9p	25	1	9
93	amp_chr_1q_MCL1	amp_chr_9q	29	11	19
94	amp_chr_1q_MCL1	amp_chr_10p	52	23	20
95	amp_chr_1q_MCL1	amp_chr_10q	57	25	25
96	amp_chr_1q_MCL1	amp_chr_11p	19	0	7
97	amp_chr_1q_MCL1	amp_chr_11q	14	11	10
98	amp_chr_1q_MCL1	amp_chr_12p	98	1	28
99	amp_chr_1q_MCL1	amp_chr_12q	130	1	36
100	amp_chr_1q_MCL1	amp_chr_13q	60	0	16
101	amp_chr_1q_MCL1	amp_chr_14q	196	9	53
102	amp_chr_1q_MCL1	amp_chr_15q	31	6	16
103	amp_chr_1q_MCL1	amp_chr_16p_BCMA	53	10	31
104	amp_chr_1q_MCL1	amp_chr_16q	99	11	41
105	amp_chr_1q_MCL1	amp_chr_17p	78	50	48
106	amp_chr_1q_MCL1	amp_chr_17q	93	52	52
107	amp_chr_1q_MCL1	amp_chr_18p	90	79	56
108	amp_chr_1q_MCL1	amp_chr_18q	91	82	63
109	amp_chr_1q_MCL1	amp_chr_19p	76	19	25
110	amp_chr_1q_MCL1	amp_chr_19q	50	0	11
111	amp_chr_1q_MCL1	amp_chr_20p	220	28	63
112	amp_chr_1q_MCL1	amp_chr_20q	188	34	54
113	amp_chr_1q_MCL1	amp_chr_21q	24	4	11
114	amp_chr_1q_MCL1	amp_chr_22q	225	11	70
115	amp_chr_1q_MCL1	del_chr_1p_CDKN2C	75	21	35
116	amp_chr_1q_MCL1	del_chr_1p_EVI5	90	83	70
117	amp_chr_1q_MCL1	del_chr_1p_TENT5C	103	42	59
118	amp_chr_1q_MCL1	del_chr_2p	35	18	16
119	amp_chr_1q_MCL1	del_chr_2q_SP140	76	2	24
120	amp_chr_1q_MCL1	del_chr_3p	20	0	10
121	amp_chr_1q_MCL1	del_chr_3q_BCL6	42	1	14
122	amp_chr_1q_MCL1	del_chr_4p_NSD2	76	11	36
123	amp_chr_1q_MCL1	del_chr_4q	81	10	39
124	amp_chr_1q_MCL1	del_chr_5p	41	1	13
125	amp_chr_1q_MCL1	del_chr_5q	45	1	14
126	amp_chr_1q_MCL1	del_chr_6p	57	3	15
127	amp_chr_1q_MCL1	del_chr_6q	139	76	77
128	amp_chr_1q_MCL1	del_chr_7p	73	21	28
129	amp_chr_1q_MCL1	del_chr_7q	49	2	14
130	amp_chr_1q_MCL1	del_chr_8p	207	85	102
131	amp_chr_1q_MCL1	del_chr_8q_MYC_del	42	22	17
132	amp_chr_1q_MCL1	del_chr_9p	48	2	16
133	amp_chr_1q_MCL1	del_chr_9q	118	12	32
134	amp_chr_1q_MCL1	del_chr_10p	114	25	39
135	amp_chr_1q_MCL1	del_chr_10q	108	28	39
136	amp_chr_1q_MCL1	del_chr_11p	58	15	19
137	amp_chr_1q_MCL1	del_chr_11q_BIRC2	47	6	19
138	amp_chr_1q_MCL1	del_chr_12p	149	37	66
139	amp_chr_1q_MCL1	del_chr_12q	109	11	43
140	amp_chr_1q_MCL1	del_chr_13q	163	271	160
141	amp_chr_1q_MCL1	del_chr_14q_MAX	86	64	63
142	amp_chr_1q_MCL1	del_chr_15q	28	6	13
143	amp_chr_1q_MCL1	del_chr_16p	168	37	58
144	amp_chr_1q_MCL1	del_chr_16q_CYLD	81	112	74
145	amp_chr_1q_MCL1	del_chr_17p	305	26	95
146	amp_chr_1q_MCL1	del_chr_17q	329	5	90
147	amp_chr_1q_MCL1	del_chr_18p	53	5	17
148	amp_chr_1q_MCL1	del_chr_18q	46	0	13
149	amp_chr_1q_MCL1	del_chr_19p	206	0	48
150	amp_chr_1q_MCL1	del_chr_19q	239	9	57
151	amp_chr_1q_MCL1	del_chr_20p	74	31	46
152	amp_chr_1q_MCL1	del_chr_20q	102	35	47
153	amp_chr_1q_MCL1	del_chr_21q	51	1	13
154	amp_chr_1q_MCL1	del_chr_22q_XBP1	117	85	70
155	amp_chr_1q_MCL1	HyperDiploidy	90	265	113
156	amp_chr_2p	amp_chr_2q	20	4	11
157	amp_chr_2p	amp_chr_3p	4	6	3
158	amp_chr_2p	amp_chr_3q_TERC	1	4	2
159	amp_chr_2p	amp_chr_4p	28	8	15
160	amp_chr_2p	amp_chr_4q	16	10	12
161	amp_chr_2p	amp_chr_5p	0	18	5
162	amp_chr_2p	amp_chr_5q	0	2	1
163	amp_chr_2p	amp_chr_6p	2	46	23
164	amp_chr_2p	amp_chr_6q	25	19	20
165	amp_chr_2p	amp_chr_7p	0	0	0
166	amp_chr_2p	amp_chr_7q	0	19	5
