matchID	player1	player2	win1	win2	total_matches_performed
1	amp_chr_1p	amp_chr_1q_MCL1	1	128	34
2	amp_chr_1p	amp_chr_2p	11	67	19
3	amp_chr_1p	amp_chr_2q	17	37	15
4	amp_chr_1p	amp_chr_3p	0	0	0
5	amp_chr_1p	amp_chr_3q_TERC	0	22	5
6	amp_chr_1p	amp_chr_4p	7	60	19
7	amp_chr_1p	amp_chr_4q	7	54	18
8	amp_chr_1p	amp_chr_5p	0	0	0
9	amp_chr_1p	amp_chr_5q	0	0	0
10	amp_chr_1p	amp_chr_6p	9	91	29
11	amp_chr_1p	amp_chr_6q	5	68	19
12	amp_chr_1p	amp_chr_7p	0	0	0
13	amp_chr_1p	amp_chr_7q	0	0	0
14	amp_chr_1p	amp_chr_8p	14	12	8
15	amp_chr_1p	amp_chr_8q_MYC_amp	8	23	12
16	amp_chr_1p	amp_chr_9p	0	2	2
17	amp_chr_1p	amp_chr_9q	0	2	1
18	amp_chr_1p	amp_chr_10p	17	16	9
19	amp_chr_1p	amp_chr_10q	17	29	13
20	amp_chr_1p	amp_chr_11p	0	4	2
21	amp_chr_1p	amp_chr_11q	0	0	0
22	amp_chr_1p	amp_chr_12p	8	12	7
23	amp_chr_1p	amp_chr_12q	10	12	7
24	amp_chr_1p	amp_chr_13q	14	0	6
25	amp_chr_1p	amp_chr_14q	7	17	9
26	amp_chr_1p	amp_chr_15q	0	6	3
27	amp_chr_1p	amp_chr_16p_BCMA	3	11	7
28	amp_chr_1p	amp_chr_16q	10	8	8
29	amp_chr_1p	amp_chr_17p	2	18	8
30	amp_chr_1p	amp_chr_17q	2	32	12
31	amp_chr_1p	amp_chr_18p	10	48	17
32	amp_chr_1p	amp_chr_18q	10	54	20
33	amp_chr_1p	amp_chr_19p	0	14	4
34	amp_chr_1p	amp_chr_19q	0	6	2
35	amp_chr_1p	amp_chr_20p	15	24	9
36	amp_chr_1p	amp_chr_20q	15	25	10
37	amp_chr_1p	amp_chr_21q	0	1	1
38	amp_chr_1p	amp_chr_22q	4	3	4
39	amp_chr_1p	del_chr_1q	0	0	0
40	amp_chr_1p	del_chr_2p	10	0	3
41	amp_chr_1p	del_chr_2q_SP140	10	0	3
42	amp_chr_1p	del_chr_3p	0	0	0
43	amp_chr_1p	del_chr_3q_BCL6	0	20	4
44	amp_chr_1p	del_chr_4p_NSD2	1	15	6
45	amp_chr_1p	del_chr_4q	1	7	4
46	amp_chr_1p	del_chr_5p	10	0	3
47	amp_chr_1p	del_chr_5q	10	0	3
48	amp_chr_1p	del_chr_6p	0	0	0
49	amp_chr_1p	del_chr_6q	38	15	16
50	amp_chr_1p	del_chr_7p	14	5	7
51	amp_chr_1p	del_chr_7q	14	0	4
52	amp_chr_1p	del_chr_8p	14	42	17
53	amp_chr_1p	del_chr_8q_MYC_del	6	6	4
54	amp_chr_1p	del_chr_9p	0	1	1
55	amp_chr_1p	del_chr_9q	0	0	0
56	amp_chr_1p	del_chr_10p	4	9	4
57	amp_chr_1p	del_chr_10q	4	0	1
58	amp_chr_1p	del_chr_11p	3	0	1
59	amp_chr_1p	del_chr_11q_BIRC2	0	2	1
60	amp_chr_1p	del_chr_12p	0	10	4
61	amp_chr_1p	del_chr_12q	0	8	2
62	amp_chr_1p	del_chr_13q	6	109	34
63	amp_chr_1p	del_chr_14q_MAX	0	25	8
64	amp_chr_1p	del_chr_15q	0	0	0
65	amp_chr_1p	del_chr_16p	1	1	2
66	amp_chr_1p	del_chr_16q_CYLD	1	26	9
67	amp_chr_1p	del_chr_17p	5	9	6
68	amp_chr_1p	del_chr_17q	4	5	2
69	amp_chr_1p	del_chr_18p	4	0	3
70	amp_chr_1p	del_chr_18q	4	0	3
71	amp_chr_1p	del_chr_19p	0	0	0
72	amp_chr_1p	del_chr_19q	0	0	0
73	amp_chr_1p	del_chr_20p	0	16	5
74	amp_chr_1p	del_chr_20q	0	29	7
75	amp_chr_1p	del_chr_21q	8	3	4
76	amp_chr_1p	del_chr_22q_XBP1	0	24	5
77	amp_chr_1p	HyperDiploidy	0	167	41
78	amp_chr_1q_MCL1	amp_chr_2p	85	14	32
79	amp_chr_1q_MCL1	amp_chr_2q	62	11	19
80	amp_chr_1q_MCL1	amp_chr_3p	35	7	15
81	amp_chr_1q_MCL1	amp_chr_3q_TERC	22	6	15
82	amp_chr_1q_MCL1	amp_chr_4p	52	16	27
83	amp_chr_1q_MCL1	amp_chr_4q	73	23	35
84	amp_chr_1q_MCL1	amp_chr_5p	28	0	8
85	amp_chr_1q_MCL1	amp_chr_5q	9	0	2
86	amp_chr_1q_MCL1	amp_chr_6p	174	102	89
87	amp_chr_1q_MCL1	amp_chr_6q	151	71	71
88	amp_chr_1q_MCL1	amp_chr_7p	1	0	1
89	amp_chr_1q_MCL1	amp_chr_7q	10	0	3
90	amp_chr_1q_MCL1	amp_chr_8p	77	8	27
91	amp_chr_1q_MCL1	amp_chr_8q_MYC_amp	99	45	54
92	amp_chr_1q_MCL1	amp_chr_9p	21	1	8
93	amp_chr_1q_MCL1	amp_chr_9q	21	9	11
94	amp_chr_1q_MCL1	amp_chr_10p	67	30	24
95	amp_chr_1q_MCL1	amp_chr_10q	62	32	28
96	amp_chr_1q_MCL1	amp_chr_11p	10	4	6
97	amp_chr_1q_MCL1	amp_chr_11q	4	6	4
98	amp_chr_1q_MCL1	amp_chr_12p	68	12	24
99	amp_chr_1q_MCL1	amp_chr_12q	71	6	25
100	amp_chr_1q_MCL1	amp_chr_13q	51	0	16
101	amp_chr_1q_MCL1	amp_chr_14q	192	16	49
102	amp_chr_1q_MCL1	amp_chr_15q	71	7	27
103	amp_chr_1q_MCL1	amp_chr_16p_BCMA	71	12	24
104	amp_chr_1q_MCL1	amp_chr_16q	88	6	31
105	amp_chr_1q_MCL1	amp_chr_17p	44	57	32
106	amp_chr_1q_MCL1	amp_chr_17q	89	68	46
107	amp_chr_1q_MCL1	amp_chr_18p	108	67	55
108	amp_chr_1q_MCL1	amp_chr_18q	104	68	57
109	amp_chr_1q_MCL1	amp_chr_19p	44	10	15
110	amp_chr_1q_MCL1	amp_chr_19q	16	0	4
111	amp_chr_1q_MCL1	amp_chr_20p	173	12	44
112	amp_chr_1q_MCL1	amp_chr_20q	141	22	40
113	amp_chr_1q_MCL1	amp_chr_21q	10	2	5
114	amp_chr_1q_MCL1	amp_chr_22q	173	3	44
115	amp_chr_1q_MCL1	del_chr_1p_CDKN2C	62	13	28
116	amp_chr_1q_MCL1	del_chr_1p_EVI5	73	42	49
117	amp_chr_1q_MCL1	del_chr_1p_TENT5C	101	28	53
118	amp_chr_1q_MCL1	del_chr_2p	23	12	9
119	amp_chr_1q_MCL1	del_chr_2q_SP140	47	2	20
120	amp_chr_1q_MCL1	del_chr_3p	8	0	3
121	amp_chr_1q_MCL1	del_chr_3q_BCL6	23	7	9
122	amp_chr_1q_MCL1	del_chr_4p_NSD2	76	17	38
123	amp_chr_1q_MCL1	del_chr_4q	40	9	26
124	amp_chr_1q_MCL1	del_chr_5p	32	0	8
125	amp_chr_1q_MCL1	del_chr_5q	50	0	15
126	amp_chr_1q_MCL1	del_chr_6p	16	3	5
127	amp_chr_1q_MCL1	del_chr_6q	153	49	74
128	amp_chr_1q_MCL1	del_chr_7p	64	3	20
129	amp_chr_1q_MCL1	del_chr_7q	30	0	8
130	amp_chr_1q_MCL1	del_chr_8p	213	45	92
131	amp_chr_1q_MCL1	del_chr_8q_MYC_del	18	7	9
132	amp_chr_1q_MCL1	del_chr_9p	55	11	15
133	amp_chr_1q_MCL1	del_chr_9q	93	4	24
134	amp_chr_1q_MCL1	del_chr_10p	87	0	25
135	amp_chr_1q_MCL1	del_chr_10q	63	0	17
136	amp_chr_1q_MCL1	del_chr_11p	47	6	13
137	amp_chr_1q_MCL1	del_chr_11q_BIRC2	48	20	21
138	amp_chr_1q_MCL1	del_chr_12p	126	36	59
139	amp_chr_1q_MCL1	del_chr_12q	99	5	39
140	amp_chr_1q_MCL1	del_chr_13q	147	203	140
141	amp_chr_1q_MCL1	del_chr_14q_MAX	75	58	53
142	amp_chr_1q_MCL1	del_chr_15q	20	0	7
143	amp_chr_1q_MCL1	del_chr_16p	139	32	47
144	amp_chr_1q_MCL1	del_chr_16q_CYLD	124	77	76
145	amp_chr_1q_MCL1	del_chr_17p	260	25	84
146	amp_chr_1q_MCL1	del_chr_17q	249	4	69
147	amp_chr_1q_MCL1	del_chr_18p	50	8	15
148	amp_chr_1q_MCL1	del_chr_18q	36	0	10
149	amp_chr_1q_MCL1	del_chr_19p	177	0	42
150	amp_chr_1q_MCL1	del_chr_19q	225	0	52
151	amp_chr_1q_MCL1	del_chr_20p	71	17	37
152	amp_chr_1q_MCL1	del_chr_20q	106	12	37
153	amp_chr_1q_MCL1	del_chr_21q	30	2	8
154	amp_chr_1q_MCL1	del_chr_22q_XBP1	100	47	51
155	amp_chr_1q_MCL1	HyperDiploidy	84	232	99
156	amp_chr_2p	amp_chr_2q	13	4	9
157	amp_chr_2p	amp_chr_3p	12	2	4
158	amp_chr_2p	amp_chr_3q_TERC	1	0	1
159	amp_chr_2p	amp_chr_4p	27	8	19
160	amp_chr_2p	amp_chr_4q	25	11	15
161	amp_chr_2p	amp_chr_5p	0	0	0
162	amp_chr_2p	amp_chr_5q	0	0	0
163	amp_chr_2p	amp_chr_6p	1	58	21
164	amp_chr_2p	amp_chr_6q	23	24	21
165	amp_chr_2p	amp_chr_7p	0	0	0
166	amp_chr_2p	amp_chr_7q	0	0	0
167	amp_chr_2p	amp_chr_8p	11	8	10
168	amp_chr_2p	amp_chr_8q_MYC_amp	23	43	25
169	amp_chr_2p	amp_chr_9p	0	0	0
170	amp_chr_2p	amp_chr_9q	0	0	0
171	amp_chr_2p	amp_chr_10p	13	22	10
172	amp_chr_2p	amp_chr_10q	26	25	16
173	amp_chr_2p	amp_chr_11p	0	1	1
174	amp_chr_2p	amp_chr_11q	1	0	1
175	amp_chr_2p	amp_chr_12p	14	10	10
176	amp_chr_2p	amp_chr_12q	26	7	11
177	amp_chr_2p	amp_chr_13q	56	6	16
178	amp_chr_2p	amp_chr_14q	99	17	31
179	amp_chr_2p	amp_chr_15q	24	0	8
180	amp_chr_2p	amp_chr_16p_BCMA	16	17	13
181	amp_chr_2p	amp_chr_16q	26	14	11
182	amp_chr_2p	amp_chr_17p	31	11	13
183	amp_chr_2p	amp_chr_17q	36	20	20
184	amp_chr_2p	amp_chr_18p	9	37	17
185	amp_chr_2p	amp_chr_18q	15	38	22
186	amp_chr_2p	amp_chr_19p	0	0	0
187	amp_chr_2p	amp_chr_19q	0	0	0
188	amp_chr_2p	amp_chr_20p	41	12	13
189	amp_chr_2p	amp_chr_20q	65	17	29
190	amp_chr_2p	amp_chr_21q	1	0	1
191	amp_chr_2p	amp_chr_22q	65	21	25
192	amp_chr_2p	del_chr_1p_CDKN2C	2	5	5
193	amp_chr_2p	del_chr_1p_EVI5	5	23	13
194	amp_chr_2p	del_chr_1p_TENT5C	2	14	8
195	amp_chr_2p	del_chr_1q	1	11	5
196	amp_chr_2p	del_chr_2q_SP140	3	6	4
197	amp_chr_2p	del_chr_3p	3	0	1
198	amp_chr_2p	del_chr_3q_BCL6	8	0	5
199	amp_chr_2p	del_chr_4p_NSD2	19	11	9
200	amp_chr_2p	del_chr_4q	8	13	7
201	amp_chr_2p	del_chr_5p	0	6	2
202	amp_chr_2p	del_chr_5q	1	4	3
203	amp_chr_2p	del_chr_6p	0	0	0
204	amp_chr_2p	del_chr_6q	23	7	13
205	amp_chr_2p	del_chr_7p	1	6	5
206	amp_chr_2p	del_chr_7q	12	2	5
207	amp_chr_2p	del_chr_8p	52	38	35
208	amp_chr_2p	del_chr_8q_MYC_del	4	10	6
209	amp_chr_2p	del_chr_9p	0	8	2
210	amp_chr_2p	del_chr_9q	0	0	0
211	amp_chr_2p	del_chr_10p	17	0	6
212	amp_chr_2p	del_chr_10q	9	2	3
213	amp_chr_2p	del_chr_11p	14	0	3
214	amp_chr_2p	del_chr_11q_BIRC2	5	0	1
215	amp_chr_2p	del_chr_12p	12	18	14
216	amp_chr_2p	del_chr_12q	5	12	6
217	amp_chr_2p	del_chr_13q	33	39	30
218	amp_chr_2p	del_chr_14q_MAX	1	25	8
219	amp_chr_2p	del_chr_15q	0	0	0
220	amp_chr_2p	del_chr_16p	20	4	5
221	amp_chr_2p	del_chr_16q_CYLD	5	16	8
222	amp_chr_2p	del_chr_17p	62	11	26
223	amp_chr_2p	del_chr_17q	48	5	14
224	amp_chr_2p	del_chr_18p	10	0	2
225	amp_chr_2p	del_chr_18q	10	0	2
226	amp_chr_2p	del_chr_19p	20	0	4
227	amp_chr_2p	del_chr_19q	20	0	4
228	amp_chr_2p	del_chr_20p	11	0	6
229	amp_chr_2p	del_chr_20q	6	2	4
230	amp_chr_2p	del_chr_21q	0	0	0
231	amp_chr_2p	del_chr_22q_XBP1	9	8	5
232	amp_chr_2p	HyperDiploidy	0	104	36
233	amp_chr_2q	amp_chr_3p	0	0	0
234	amp_chr_2q	amp_chr_3q_TERC	0	0	0
235	amp_chr_2q	amp_chr_4p	20	9	16
236	amp_chr_2q	amp_chr_4q	15	16	16
237	amp_chr_2q	amp_chr_5p	0	0	0
238	amp_chr_2q	amp_chr_5q	0	0	0
239	amp_chr_2q	amp_chr_6p	1	43	18
240	amp_chr_2q	amp_chr_6q	21	14	14
241	amp_chr_2q	amp_chr_7p	0	0	0
242	amp_chr_2q	amp_chr_7q	0	0	0
243	amp_chr_2q	amp_chr_8p	6	2	3
244	amp_chr_2q	amp_chr_8q_MYC_amp	6	34	15
245	amp_chr_2q	amp_chr_9p	0	0	0
246	amp_chr_2q	amp_chr_9q	0	0	0
247	amp_chr_2q	amp_chr_10p	7	7	7
248	amp_chr_2q	amp_chr_10q	19	10	12
249	amp_chr_2q	amp_chr_11p	0	0	0
250	amp_chr_2q	amp_chr_11q	0	0	0
251	amp_chr_2q	amp_chr_12p	10	16	11
252	amp_chr_2q	amp_chr_12q	20	13	12
253	amp_chr_2q	amp_chr_13q	41	9	13
254	amp_chr_2q	amp_chr_14q	54	22	22
255	amp_chr_2q	amp_chr_15q	0	0	0
256	amp_chr_2q	amp_chr_16p_BCMA	16	11	7
257	amp_chr_2q	amp_chr_16q	27	16	12
258	amp_chr_2q	amp_chr_17p	14	11	8
259	amp_chr_2q	amp_chr_17q	19	15	14
